#Parameters = {g_w=0.1; m_th=0.01; lin_w=0.57; er=2.33; lamb=20; subs_th=0.2; subs_l=10; subs_w=10; Patch_length=6.3548709179955; Patch_width=5.7348835113618; x_shift=0.5; y_shift=0}
#"Frequency / GHz"	"Z1,1 [Re]"	"Z1,1 [Im]"
#-----------------------------------------
15.319999694824	161.54503113885	27.377397504257
15.324000358582	168.64931278744	25.666596165292
15.328000068665	175.96475611607	23.423548764553
15.331999778748	183.45106249432	20.590650729540
15.336000442505	191.05623105197	17.111218554858
15.340000152588	198.71512905368	12.931757918930
15.343999862671	206.34938092571	8.0049242769618
15.347999572754	213.86710031517	2.2927795505221
15.352000236511	221.16378252668	-4.2295410126444
15.355999946594	228.12443955996	-11.570093671194
15.359999656677	234.62645200149	-19.716620400434
15.364000320435	240.54417452218	-28.633712404018
15.368000030518	245.75401541790	-38.260983486690
15.371999740601	250.14045638766	-48.512712368998
15.376000404358	253.60282243271	-59.279377398935
15.380000114441	256.06068731284	-70.430812530724
15.383999824524	257.45944989451	-81.821535988031
15.387999534607	257.77324758972	-93.296919066215
15.392000198364	257.00675862997	-104.70068890043
15.395999908447	255.19433163576	-115.88224403115
15.399999618530	252.39722598085	-126.70331173932
15.404000282288	248.69905942737	-137.04340985464
15.407999992371	244.20044725976	-146.80377531489
15.411999702454	239.01278387650	-155.90937790781
15.416000366211	233.25241639200	-164.30917424289
15.420000076294	227.03510221742	-171.97478127420
15.423999786377	220.47174908165	-178.89822860383
15.428000450134	213.66497472450	-185.08891843759
15.432000160217	206.70681858648	-190.56988531238
15.435999870300	199.67758163491	-195.37496564983
15.439999580383	192.64554847455	-199.54515016297
15.444000244141	185.66705838187	-203.12580105213
15.447999954224	178.78747348941	-206.16454433218
15.451999664307	172.04210567690	-208.70917325709
15.456000328064	165.45752798934	-210.80641373676
15.460000038147	159.05272786627	-212.50050578693
15.463999748230	152.84055247582	-213.83312693414
15.468000411987	146.82864691455	-214.84247654444
15.472000122070	141.02061390111	-215.56340880655
15.475999832153	135.41692874772	-216.02735975270
15.479999542236	130.01567612333	-216.26215151335
15.484000205994	124.81319302169	-216.29277901369
15.487999916077	119.80464292348	-216.14119139798
15.491999626160	114.98452961386	-215.82660860503
15.496000289917	110.34680540031	-215.36598285209
15.500000000000	105.88534618409	-214.77419016159
15.503999710083	101.59427583817	-214.06439667774
15.508000373840	97.467702311043	-213.24814088908
15.512000083923	93.499732419021	-212.33538168510
15.515999794006	89.685153874413	-211.33518264151
15.520000457764	86.019413498531	-210.25610348570
15.524000167847	82.497724020338	-209.10540147061
15.527999877930	79.115825647189	-207.88984068842
15.531999588013	75.869896952565	-206.61570973478
15.536000251770	72.756294868519	-205.28903471323
15.539999961853	69.771562210208	-203.91528135082
15.543999671936	66.912519956183	-202.49993730969
15.548000335693	64.176192397297	-201.04809454070
15.552000045776	61.559477618989	-199.56475570358
15.555999755859	59.059384215409	-198.05439445715
15.560000419617	56.673085226194	-196.52175282890
15.564000129700	54.397731652296	-194.97153462082
15.567999839783	52.230354174324	-193.40778461807
15.571999549866	50.167969163380	-191.83476960380
15.576000213623	48.207531140334	-190.25655035910
15.579999923706	46.345987417733	-188.67691246643
15.583999633789	44.580124145638	-187.09950878644
15.588000297546	42.906700763120	-185.52783724559
15.592000007629	41.322451794864	-183.96514056255
15.595999717712	39.823904723750	-182.41451015282
15.600000381470	38.407728380219	-180.87882738478
15.604000091553	37.070394407165	-179.36063608040
15.607999801636	35.808429674927	-177.86244684165
15.612000465393	34.618288038230	-176.38634955366
15.616000175476	33.496438605786	-174.93437832986
15.619999885559	32.439361181609	-173.50825859063
15.623999595642	31.443546568949	-172.10945316762
15.628000259399	30.505478156737	-170.73932489889
15.631999969482	29.621782554695	-169.39897417174
15.635999679565	28.788986700460	-168.08922784654
15.640000343323	28.003811076699	-166.81076401349
15.644000053406	27.263025029500	-165.56417238658
15.647999763489	26.563386982310	-164.34964562934
15.652000427246	25.901836513989	-163.16741299901
15.656000137329	25.275400201674	-162.01738764665
15.659999847412	24.681195104484	-160.89941575569
15.663999557495	24.116434963869	-159.81315590532
15.668000221252	23.578450315685	-158.75811878011
15.671999931335	23.064695178956	-157.73371661714
15.675999641418	22.572741076455	-156.73918538728
15.680000305176	22.100356464375	-155.77376080081
15.684000015259	21.645373573865	-154.83644969514
15.687999725342	21.205734873060	-153.92621880076
15.692000389099	20.779611927057	-153.04197356988
15.696000099182	20.365238885436	-152.18256458712
15.699999809265	19.961071220565	-151.34669393180
15.704000473022	19.565651565867	-150.53309413012
15.708000183105	19.177662581498	-149.74042984186
15.711999893188	18.796009572235	-148.96731440577
15.715999603271	18.419651327710	-148.21240409912
15.720000267029	18.047750787992	-147.47428208151
15.723999977112	17.679620312127	-146.75156331834
15.727999687195	17.314671934093	-146.04289657881
15.732000350952	16.952441504449	-145.34692790499
15.736000061035	16.592672547990	-144.66235556062
15.739999771118	16.235180759946	-143.98791863042
15.744000434875	15.879884556439	-143.32242323320
15.748000144958	15.526857735143	-142.66469367732
15.751999855042	15.176234769735	-142.01372224643
15.755999565125	14.828271314752	-141.36847550829
15.760000228882	14.483316989528	-140.72809725461
15.763999938965	14.141730745516	-140.09178009082
15.767999649048	13.803990987550	-139.45880270568
15.772000312805	13.470635345074	-138.82857014224
15.776000022888	13.142176098478	-138.20055810330
15.779999732971	12.819194520921	-137.57440615902
15.784000396729	12.502288103339	-136.94978299569
15.788000106812	12.192041765377	-136.32649927882
15.791999816895	11.889042792191	-135.70446269634
15.795999526978	11.593861922961	-135.08367474034
15.800000190735	11.307040690917	-134.46418169751
15.803999900818	11.029129182102	-133.84618561606
15.807999610901	10.760512595538	-133.22989128759
15.812000274658	10.501660052183	-132.61564328732
15.815999984741	10.252925982004	-132.00378725441
15.819999694824	10.014595982469	-131.39473503365
15.824000358582	9.7869245589044	-130.78895816881
15.828000068665	9.5700589713393	-130.18696620523
15.831999778748	9.3641239588462	-129.58924706247
15.836000442505	9.1691344995217	-128.99639300102
15.840000152588	8.9850599254436	-128.40891677145
15.843999862671	8.8118149663664	-127.82739614088
15.847999572754	8.6491982515207	-127.25238801769
15.852000236511	8.4969781260882	-126.68442255789
15.855999946594	8.3548524306863	-126.12398496911
15.859999656677	8.2224944215486	-125.57162569588
15.864000320435	8.0994488583654	-125.02777185836
15.868000030518	7.9853063670068	-124.49285754854
15.871999740601	7.8795159236568	-123.96725805170
15.876000404358	7.7815477578926	-123.45132362041
15.880000114441	7.6908334236516	-122.94533384849
15.883999824524	7.6067396776769	-122.44953500832
15.887999534607	7.5286516298735	-121.96412585160
15.892000198364	7.4559132199371	-121.48921391812
15.895999908447	7.3878506964575	-121.02489174559
15.899999618530	7.3238222437120	-120.57115778065
15.904000282288	7.2631124104930	-120.12798390424
15.907999992371	7.2050889666220	-119.69526854656
15.911999702454	7.1490857101430	-119.27286727330
15.916000366211	7.0944602096161	-118.86053618589
15.920000076294	7.0405840999538	-118.45804382160
15.923999786377	6.9868916264676	-118.06505617005
15.928000450134	6.9328077117516	-117.68121226351
15.932000160217	6.8777874814860	-117.30610497425
15.935999870300	6.8213740094495	-116.93930165383
15.939999580383	6.7631089917171	-116.58027837070
15.944000244141	6.7026004100910	-116.22851014366
15.947999954224	6.6395227311530	-115.88348363360
15.951999664307	6.5735686460223	-115.54461261362
15.956000328064	6.5045024040835	-115.21127969138
15.960000038147	6.4321736536427	-114.88289575895
15.963999748230	6.3564543678456	-114.55885301187
15.968000411987	6.2772823434881	-114.23854575860
15.972000122070	6.1946767391583	-113.92134710594
15.975999832153	6.1086673123916	-113.60668686086
15.979999542236	6.0194080672370	-113.29395917397
15.984000205994	5.9270375134505	-112.98263069079
15.987999916077	5.8317976194218	-112.67218762448
15.991999626160	5.7339629772766	-112.36211934038
15.996000289917	5.6338352360911	-112.05197172899
16.000000000000	5.5317882450860	-111.74134533355
16.003999710083	5.4281861984823	-111.42988062461
16.007999420166	5.3234774753388	-111.11723593302
16.011999130249	5.2180860915723	-110.80318748561
16.016000747681	5.1124753578536	-110.48753967934
16.020000457764	5.0071282156999	-110.17008902621
16.024000167847	4.9025404872390	-109.85078361251
16.027999877930	4.7991405342419	-109.52957449644
16.031999588013	4.6974410592200	-109.20649140496
16.035999298096	4.5978893376345	-108.88157707315
16.040000915527	4.5009381385593	-108.55496842374
16.044000625610	4.4070018222739	-108.22685165472
16.048000335693	4.3164704180296	-107.89742786489
16.052000045776	4.2297114485748	-107.56695492419
16.055999755859	4.1470522179905	-107.23574277907
16.059999465942	4.0687477973308	-106.90409727595
16.063999176025	3.9950858663986	-106.57239267388
16.068000793457	3.9262475129187	-106.24099201658
16.072000503540	3.8623680928787	-105.91033883470
16.076000213623	3.8035816283582	-105.58079378966
16.079999923706	3.7499333347239	-105.25280561402
16.083999633789	3.7014258483200	-104.92679040356
16.087999343872	3.6580488500918	-104.60319181938
16.091999053955	3.6196985220385	-104.28238559354
16.096000671387	3.5862516277692	-103.96481896117
16.100000381470	3.5575307982838	-103.65084953103
16.104000091553	3.5333486096252	-103.34085450221
16.107999801636	3.5134206573916	-103.03519077601
16.111999511719	3.4974901651720	-102.73415569788
16.115999221802	3.4852332577007	-102.43805811884
16.120000839233	3.4762885508758	-102.14713483463
16.124000549316	3.4702982876979	-101.86161748206
16.128000259399	3.4668690487316	-101.58167960595
16.131999969482	3.4655867481019	-101.30745771803
16.135999679565	3.4660269628492	-101.03905031816
16.139999389648	3.4677607932214	-100.77652313609
16.143999099731	3.4703455582688	-100.51989532048
16.148000717163	3.4733574165639	-100.26911683563
16.152000427246	3.4763301545408	-100.02412101181
16.156000137329	3.4788633690836	-99.784795710628
16.159999847412	3.4805417232815	-99.550995596971
16.163999557495	3.4809585238591	-99.322504744926
16.167999267578	3.4797429915365	-99.099090467283
16.172000885010	3.4765365257258	-98.880497467337
16.176000595093	3.4710297588690	-98.666401490357
16.180000305176	3.4629183784446	-98.456478654095
16.184000015259	3.4519363910603	-98.250365216640
16.187999725342	3.4378816715104	-98.047656701328
16.191999435425	3.4205565146744	-97.847974857016
16.195999145508	3.3998349361039	-97.650871519396
16.200000762939	3.3756032432890	-97.455938141530
16.204000473022	3.3478328281177	-97.262713710360
16.208000183105	3.3165092302502	-97.070744031725
16.211999893188	3.2816579178677	-96.879622343859
16.215999603271	3.2433799688614	-96.688901367999
16.219999313354	3.2017907251864	-96.498165816139
16.224000930786	3.1570796375002	-96.307001560042
16.228000640869	3.1094301469039	-96.115030746768
16.232000350952	3.0591047703552	-95.921921055380
16.236000061035	3.0063919024054	-95.727320961796
16.239999771118	2.9515946606420	-95.530960032646
16.243999481201	2.8950581087180	-95.332574474063
16.247999191284	2.8371470222197	-95.131942924211
16.252000808716	2.7782503366527	-94.928904737473
16.256000518799	2.7187579982519	-94.723329377534
16.260000228882	2.6590785700391	-94.515126360558
16.263999938965	2.5996189587830	-94.304264522432
16.267999649048	2.5407958396523	-94.090737896992
16.271999359131	2.4830088419948	-93.874596779453
16.275999069214	2.4266594706075	-93.655941630873
16.280000686646	2.3721152367162	-93.434916482634
16.284000396729	2.3197423280148	-93.211679864103
16.288000106812	2.2698745619399	-92.986471217275
16.291999816895	2.2228299200316	-92.759502611648
16.295999526978	2.1788750506680	-92.531060999679
16.299999237061	2.1382647270293	-92.301467471858
16.304000854492	2.1012033762388	-92.071038826124
16.308000564575	2.0678553398512	-91.840138187215
16.312000274658	2.0383825291420	-91.609097195030
16.315999984741	2.0128338501847	-91.378333192003
16.319999694824	1.9913065423730	-91.148199599274
16.323999404907	1.9737698982480	-90.919088293541
16.327999114990	1.9602307272592	-90.691402892212
16.332000732422	1.9505788514440	-90.465480110938
16.336000442505	1.9447354157469	-90.241709660562
16.340000152588	1.9425341686654	-90.020446164257
16.343999862671	1.9437961269510	-89.802022177834
16.347999572754	1.9483014844471	-89.586748087723
16.351999282837	1.9558011935353	-89.374919258646
16.356000900269	1.9660081429430	-89.166794255490
16.360000610352	1.9786152897171	-88.962602290019
16.364000320435	1.9933076047176	-88.762561235850
16.368000030518	2.0097258836167	-88.566813479915
16.371999740601	2.0275075511774	-88.375508912038
16.375999450684	2.0462711321837	-88.188741246839
16.379999160767	2.0656414654044	-88.006566087863
16.384000778198	2.0852135746773	-87.828976224466
16.388000488281	2.1046061537478	-87.655958166863
16.392000198364	2.1234231523956	-87.487445091757
16.395999908447	2.1412855810574	-87.323347750825
16.399999618530	2.1578311904313	-87.163500071400
16.403999328613	2.1726954061047	-87.007735478614
16.408000946045	2.1855478870326	-86.855827289119
16.412000656128	2.1960752845316	-86.707548135080
16.416000366211	2.2039863734927	-86.562578078866
16.420000076294	2.2090261258847	-86.420623278458
16.423999786377	2.2109714056464	-86.281356256219
16.427999496460	2.2096331738583	-86.144410478935
16.431999206543	2.2048668274940	-86.009398985525
16.436000823975	2.1965386804072	-85.875927759238
16.440000534058	2.1846083743865	-85.743602922370
16.444000244141	2.1690219564652	-85.612004772368
16.447999954224	2.1498194875741	-85.480724030267
16.451999664307	2.1270433393270	-85.349359801159
16.455999374390	2.1007999133647	-85.217500467049
16.459999084473	2.0712413112233	-85.084773781553
16.464000701904	2.0385406822402	-84.950789284777
16.468000411987	2.0029202568052	-84.815200864682
16.472000122070	1.9646586261667	-84.677703537438
16.475999832153	1.9240321062556	-84.537979488545
16.479999542236	1.8813653831754	-84.395793273392
16.483999252319	1.8370191069810	-84.250908420685
16.488000869751	1.7913491029620	-84.103144802346
16.492000579834	1.7447498993242	-83.952313007508
16.496000289917	1.6976180422699	-83.798396503741
16.500000000000	1.6503616493590	-83.641329754616
16.503999710083	1.6033993676208	-83.481039458847
16.507999420166	1.5571303722892	-83.317586864939
16.511999130249	1.5119631568892	-83.151079039177
16.516000747681	1.4682829183510	-82.981578165950
16.520000457764	1.4264679749199	-82.809292001918
16.524000167847	1.3868735331963	-82.634409370052
16.527999877930	1.3498178755478	-82.457170320509
16.531999588013	1.3156104608689	-82.277819673808
16.535999298096	1.2845237953409	-82.096681692920
16.540000915527	1.2567946036139	-81.914079889008
16.544000625610	1.2326160431158	-81.730369238825
16.548000335693	1.2121469164044	-81.545918367234
16.552000045776	1.1955184891376	-81.361070235741
16.555999755859	1.1827954144679	-81.176270681003
16.559999465942	1.1740224075613	-80.991941914478
16.563999176025	1.1691913958292	-80.808385737075
16.568000793457	1.1682659273092	-80.626023207663
16.572000503540	1.1711437893045	-80.445349589480
16.576000213623	1.1777081609013	-80.266608761241
16.579999923706	1.1877863001093	-80.090248016049
16.583999633789	1.2011757793355	-79.916541272817
16.587999343872	1.2176435199174	-79.745926750396
16.591999053955	1.2369090255211	-79.578592487001
16.596000671387	1.2586698006212	-79.414847111156
16.600000381470	1.2826112917868	-79.254868680250
16.604000091553	1.3083820361452	-79.099006696306
16.607999801636	1.3355920660105	-78.947272280591
16.611999511719	1.3638707427383	-78.799890417075
16.615999221802	1.3928169915848	-78.656916006555
16.620000839233	1.4220205453459	-78.518371821059
16.624000549316	1.4510525524055	-78.384270484284
16.628000259399	1.4795276822629	-78.254639809095
16.631999969482	1.5070069030738	-78.129291257934
16.635999679565	1.5331088605684	-78.008178292942
16.639999389648	1.5574372443884	-77.891160254109
16.643999099731	1.5796197128343	-77.777944158880
16.648000717163	1.5993029625537	-77.668318323939
16.652000427246	1.6161635329506	-77.561998437588
16.656000137329	1.6299099321449	-77.458732927872
16.659999847412	1.6402675473731	-77.358115575181
16.663999557495	1.6470177963450	-77.259779416271
16.667999267578	1.6499637703048	-77.163287165925
16.672000885010	1.6489708097244	-77.068351160735
16.676000595093	1.6439235645401	-76.974378044865
16.680000305176	1.6347782362915	-76.880998178226
16.684000015259	1.6215257567423	-76.787778868186
16.687999725342	1.6042011746055	-76.694242091729
16.691999435425	1.5829054875574	-76.599948691471
16.695999145508	1.5577552347741	-76.504460328807
16.700000762939	1.5289528652505	-76.407366297189
16.704000473022	1.4967175764305	-76.308252243251
16.708000183105	1.4613262666667	-76.206761325999
16.711999893188	1.4230905363990	-76.102540198634
16.715999603271	1.3823552752303	-75.995284002623
16.719999313354	1.3395053861434	-75.884730799086
16.724000930786	1.2949343960879	-75.770644475473
16.728000640869	1.2490934504756	-75.652851376323
16.732000350952	1.2024183035644	-75.531207428218
16.736000061035	1.1553686587908	-75.405646403668
16.739999771118	1.1084179489808	-75.276120369060
16.743999481201	1.0620254556767	-75.142659220152
16.747999191284	1.0166673554119	-75.005313409102
16.752000808716	0.97279009241232	-74.864236876595
16.756000518799	0.93082118951260	-74.719544976266
16.760000228882	0.89119379018668	-74.571500355022
16.763999938965	0.85429512439561	-74.420330453294
16.767999649048	0.82048406626426	-74.266335643799
16.771999359131	0.79008761361995	-74.109858272364
16.775999069214	0.76339652742548	-73.951254597388
16.780000686646	0.74065969897773	-73.790927268944
16.784000396729	0.72209008816572	-73.629283633149
16.788000106812	0.70783867402375	-73.466756120749
16.791999816895	0.69803080797739	-73.303816889689
16.795999526978	0.69272985736650	-73.140914834913
16.799999237061	0.69194543078695	-72.978513585918
16.804000854492	0.69565982853265	-72.817090781728
16.808000564575	0.70378962788979	-72.657110355912
16.812000274658	0.71620448837687	-72.499000513294
16.815999984741	0.73274727768067	-72.343212846640
16.819999694824	0.75318756163490	-72.190161056541
16.823999404907	0.77727592239303	-72.040235734753
16.827999114990	0.80471358526575	-71.893824424524
16.832000732422	0.83517314400318	-71.751235334376
16.836000442505	0.86827339494038	-71.612789440041
16.840000152588	0.90362539251817	-71.478738100543
16.843999862671	0.94079658789690	-71.349298505898
16.847999572754	0.97934290672314	-71.224672125840
16.851999282837	1.0188003357372	-71.104978736111
16.856000900269	1.0586841887374	-70.990316693071
16.860000610352	1.0985019796681	-70.880703681279
16.864000320435	1.1377665105192	-70.776138112201
16.868000030518	1.1759717183271	-70.676551868551
16.871999740601	1.2126339078412	-70.581841944452
16.875999450684	1.2472736192233	-70.491817958126
16.879999160767	1.2794297731239	-70.406293094013
16.884000778198	1.3086541596975	-70.324974368172
16.888000488281	1.3345326803931	-70.247562230463
16.892000198364	1.3566984571414	-70.173688401853
16.895999908447	1.3747803054025	-70.102963369608
16.899999618530	1.3884876591737	-70.034940072652
16.903999328613	1.3975508673892	-69.969158899213
16.908000946045	1.4017760022478	-69.905102745988
16.912000656128	1.4009929018831	-69.842249110608
16.916000366211	1.3951044664772	-69.780076967871
16.920000076294	1.3840787632310	-69.717997481172
16.923999786377	1.3679213480874	-69.655484795958
16.927999496460	1.3467220623132	-69.591944215844
16.931999206543	1.3206218050605	-69.526845979364
16.936000823975	1.2898237969593	-69.459652843288
16.940000534058	1.2545842886700	-69.389852460491
16.944000244141	1.2152259621785	-69.316941109899
16.947999954224	1.1721188497950	-69.240489652827
16.951999664307	1.1256871860021	-69.160084152445
16.955999374390	1.0763834717291	-69.075366833208
16.959999084473	1.0247288653921	-68.986018028152
16.964000701904	0.97124998821097	-68.891799642580
16.968000411987	0.91651192570017	-68.792514268378
16.972000122070	0.86109645039357	-68.688030314902
16.975999832153	0.80559170605252	-68.578282837755
16.979999542236	0.75060396463686	-68.463275771205
16.983999252319	0.69672314826757	-68.343057801162
16.988000869751	0.64453799213869	-68.217794082850
16.992000579834	0.59461666637981	-68.087641469626
16.996000289917	0.54749885996080	-67.952873379363
17.000000000000	0.50370089441400	-67.813797319818
